"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.266237965E1	-1.208459258E0	-2.138457298E-1	-1.228703499E0	1.736610510E0
1.267235880E1	-1.567919850E0	9.573125839E-2	1.443004608E-2	1.570905903E0
1.268236865E1	-5.303379297E-1	-4.046235085E-1	6.187725067E-1	9.098669784E-1
1.269237842E1	-4.062501490E-1	-6.074790955E-1	1.445292473E0	1.619549433E0
1.270235780E1	-6.309131980E-1	-8.418288231E-1	1.913298607E0	2.183446539E0
1.271236742E1	-6.645292044E-1	-9.497861862E-1	1.864391327E0	2.195369646E0
1.272237718E1	-5.638905764E-1	-8.622860909E-1	1.975914001E0	2.228395393E0
1.273235634E1	-4.878467917E-1	-4.880695343E-1	9.579849243E-1	1.180652988E0
1.274236618E1	-7.567584515E-2	-5.481505394E-1	1.450281143E-1	5.720393355E-1
1.275237595E1	1.039204001E-1	-7.451744080E-1	-1.225919724E-1	7.623077722E-1
1.276235511E1	1.606779099E-1	-7.269692421E-1	-6.699433327E-1	1.001561650E0
1.277236495E1	1.843833327E-1	-4.671320915E-1	-1.233610153E0	1.331917270E0
1.278237480E1	1.961009502E-1	-3.064379692E-1	-1.828629971E0	1.864469732E0
1.279238457E1	-2.459585667E-3	-2.663702965E-1	-1.978360176E0	1.996213458E0
1.280236372E1	-2.483491302E-1	-2.658033371E-1	-1.994273663E0	2.027179357E0
1.281237357E1	-3.036139011E-1	-2.248382568E-1	-1.755153656E0	1.795354561E0
1.282238334E1	-2.657765746E-1	-2.072553635E-1	-1.460720062E0	1.499098087E0
1.283236249E1	-1.980115175E-1	-2.392392159E-1	-1.401501179E0	1.435496262E0
1.284237226E1	-2.027004361E-1	-3.103384972E-1	-1.162108898E0	1.219792827E0
1.285238211E1	-2.207413912E-1	-4.040455818E-1	-1.259191513E0	1.340724752E0
1.286236126E1	-2.306961417E-1	-4.423713684E-1	-1.244324207E0	1.340617720E0
1.287237111E1	-2.712334394E-1	-3.624358177E-1	-9.430856705E-1	1.046106057E0
1.288238088E1	-3.102775812E-1	-3.191137314E-1	-8.923459053E-1	9.971895335E-1
1.289236003E1	-3.477066755E-1	-1.965112686E-1	-8.088850975E-1	9.021151323E-1
1.290236988E1	-3.626693487E-1	-1.016864777E-1	-9.159979820E-1	9.904148117E-1
1.291237965E1	-3.816255927E-1	1.612186432E-3	-8.164563179E-1	9.012444791E-1
1.292235880E1	-4.717969894E-1	1.094689369E-1	-5.757617950E-1	7.523812146E-1
1.293236865E1	-3.518013358E-1	1.551055908E-1	-2.487735748E-1	4.579412798E-1
1.294237842E1	-3.120071292E-1	1.730675697E-1	-2.326679230E-2	3.575502426E-1
1.295235757E1	-1.742696166E-1	1.223278046E-1	-9.336566925E-2	2.324890088E-1
1.296236742E1	-4.353427887E-2	1.227040291E-1	-7.466506958E-2	1.500879236E-1
1.297237719E1	3.250539303E-3	3.498649597E-2	7.745122910E-2	8.504889061E-2
1.298235634E1	-1.034872532E-1	2.211952209E-2	3.390240669E-1	3.551565891E-1
1.299236619E1	-2.468446493E-1	-1.596879959E-2	3.859086037E-1	4.583805557E-1
1.300237595E1	-2.424727082E-1	-1.673221588E-2	3.476519585E-1	4.241873000E-1
1.301235534E1	-1.535792947E-1	-5.251502991E-2	5.821843147E-1	6.043864694E-1
1.302236495E1	-8.591622114E-2	-8.178186417E-2	7.773985863E-1	7.863958496E-1
1.303237472E1	9.826549888E-1	-2.573428154E-1	-3.332715988E0	3.484082664E0
1.304238457E1	5.368235707E-1	2.375540733E-1	1.227839947E0	1.360956435E0
1.305236372E1	9.762936234E-1	2.407855988E-1	2.086468697E0	2.316134401E0
1.306237349E1	2.015861273E-1	6.399931908E-1	1.602931023E0	1.737704265E0
1.307238334E1	-1.183745861E-1	7.478861809E-1	1.213161945E0	1.430072791E0
1.308236249E1	-6.350712180E-1	1.125596523E0	1.550028324E0	2.018135474E0
1.309237226E1	-5.423127413E-1	1.244400501E0	1.517181396E0	2.035798395E0
1.310238211E1	-8.552259207E-2	1.127716541E0	1.895717144E0	2.207442457E0
1.311239792E1	3.276079893E-1	8.435297012E-1	2.571574211E0	2.726144397E0
1.312240769E1	7.018166780E-1	4.539470673E-1	3.083780766E0	3.195045915E0
1.313241754E1	1.157328606E0	2.624349594E-1	2.794263840E0	3.035818179E0
1.314239669E1	1.418600321E0	2.009143829E-1	2.376325130E0	2.774835956E0
1.315240654E1	1.458890915E0	-3.127193451E-2	2.316530228E0	2.737819010E0
1.316241631E1	1.074026585E0	-2.289919853E-1	2.424346924E0	2.661471105E0
1.317239546E1	5.681980848E-1	-3.566966057E-1	2.381535530E0	2.474225740E0
