"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.582038686E2,-5.743387341E-1,-2.867307663E-1,-3.597018719E-1,7.358430203E-1
2.582138785E2,-4.643537700E-1,-3.408699036E-1,-3.653798103E-1,6.821430354E-1
2.582238576E2,-3.686026931E-1,-4.032306671E-1,-4.158570766E-1,6.865857736E-1
2.582338674E2,-2.552724183E-1,-4.213638306E-1,-4.733955860E-1,6.832385133E-1
2.582438773E2,-1.459106207E-1,-4.482364655E-1,-5.123398304E-1,6.962025136E-1
2.582538564E2,-8.104154468E-2,-4.387292862E-1,-5.503354073E-1,7.084632517E-1
2.582638662E2,-2.780586481E-2,-3.620481491E-1,-5.665423870E-1,6.729207269E-1
2.582738760E2,1.293294430E-1,-1.705160141E-1,-5.372910500E-1,5.783454748E-1
2.582838552E2,2.446554750E-1,1.481037140E-1,-5.191681385E-1,5.927280722E-1
2.582938650E2,3.630364835E-1,4.142913818E-1,-4.617035389E-1,7.187509967E-1
2.583038748E2,4.682276547E-1,6.020622253E-1,-4.000236988E-1,8.612403958E-1
2.583138540E2,5.927680731E-1,6.568393707E-1,-2.708756924E-1,9.253029710E-1
2.583238637E2,5.740497708E-1,5.716857910E-1,-1.290335655E-1,8.203703091E-1
2.583338736E2,4.409568012E-1,4.017734528E-1,2.064013481E-2,5.969010161E-1
2.583438832E2,2.464826703E-1,2.143449783E-1,1.498565674E-1,3.593806718E-1
2.583538626E2,2.116769552E-3,5.237770081E-2,2.799146175E-1,2.847807883E-1
2.583638723E2,-1.831396222E-1,-7.653903961E-2,3.809983730E-1,4.296022650E-1
2.583738820E2,-3.025219738E-1,-8.452415466E-2,3.966548443E-1,5.059633810E-1
2.583838613E2,-3.641206622E-1,-1.285743713E-2,3.686797619E-1,5.183376671E-1
2.583938711E2,-4.125160873E-1,7.332134247E-2,3.005847931E-1,5.156517811E-1
2.584038807E2,-5.105611086E-1,2.259569168E-1,1.641538143E-1,5.819584595E-1
2.584138601E2,-5.877214074E-1,3.797998428E-1,7.760977745E-2,7.040508866E-1
2.584238699E2,-6.205090284E-1,5.101613998E-1,-1.258447170E-1,8.131008554E-1
2.584338795E2,-5.628843307E-1,6.117706299E-1,-2.627062798E-1,8.718466969E-1
2.584438589E2,-5.843110681E-1,5.636615753E-1,-1.201519966E-1,8.207132861E-1
2.584538686E2,-7.083581090E-1,3.623523712E-1,2.921080589E-1,8.475833703E-1
2.584638783E2,-9.355025887E-1,-1.384449005E-2,9.853796959E-1,1.358797229E0
2.584738576E2,-1.118856192E0,-3.998622894E-1,1.646460295E0,2.030408956E0
2.584838674E2,-1.293176293E0,-7.417697906E-1,2.160251617E0,2.624731300E0
2.584938773E2,-1.395294547E0,-9.659099579E-1,2.566782475E0,3.077044230E0
2.585038564E2,-1.465033412E0,-1.007364273E0,2.746714115E0,3.271932779E0
2.585138662E2,-1.611578465E0,-7.800140381E-1,2.670741558E0,3.215348740E0
2.585238758E2,-1.772225857E0,-3.596954346E-1,2.366408587E0,2.978263738E0
2.585338552E2,-1.841778398E0,7.556629181E-2,1.906047583E0,2.651579778E0
2.585438650E2,-1.778423667E0,4.505519867E-1,1.457386494E0,2.343024375E0
2.585538748E2,-1.553998232E0,5.656576157E-1,1.130955458E0,2.003481792E0
2.585638540E2,-1.195416927E0,5.613822937E-1,9.442086220E-1,1.623484411E0
2.585738637E2,-8.857591748E-1,5.135936737E-1,9.528582096E-1,1.398673137E0
2.585838736E2,-6.149529815E-1,4.410657883E-1,1.076950788E0,1.316255750E0
2.585938832E2,-4.973058105E-1,3.848838806E-1,1.188068867E0,1.344230748E0
2.586038625E2,-4.225957394E-1,3.697805405E-1,1.194663048E0,1.320054773E0
2.586138723E2,-2.701335847E-1,3.273200989E-1,1.187613964E0,1.261165147E0
2.586238820E2,-8.624356985E-2,3.036413193E-1,1.017509699E0,1.065345949E0
2.586338613E2,3.742303550E-1,1.788320541E-1,2.400462627E-1,4.792196474E-1
2.586438711E2,6.147488356E-1,1.774721146E-1,-3.306326866E-1,7.202294466E-1
2.586538807E2,7.839106321E-1,2.040643692E-1,-7.410202026E-1,1.097847479E0
2.586638600E2,8.889232278E-1,2.521667480E-1,-9.216635227E-1,1.305080926E0
2.586738699E2,9.947497249E-1,3.064050674E-1,-9.765975475E-1,1.427288986E0
2.586838797E2,9.770133495E-1,3.426361084E-1,-9.254779816E-1,1.388691500E0
2.586938588E2,8.949331045E-1,3.537435532E-1,-8.927252293E-1,1.312630221E0
2.587038686E2,7.970210314E-1,3.062505722E-1,-7.440571785E-1,1.132542724E0
2.587138785E2,5.428280830E-1,2.337388992E-1,-5.582649708E-1,8.129919916E-1
2.587238576E2,1.215431467E-1,2.386264801E-1,-2.899322510E-1,3.946847396E-1
2.587338674E2,-2.187523544E-1,2.467699051E-1,-1.291675568E-1,3.541641376E-1
2.587438773E2,-5.087872744E-1,2.745828629E-1,-1.437759399E-2,5.783311805E-1
2.587538564E2,-7.995594740E-1,2.789344788E-1,1.477425098E-1,8.596090071E-1
2.587638662E2,-1.211506248E0,2.644491196E-1,3.759479523E-1,1.295769110E0
2.587738760E2,-1.629695535E0,2.622385025E-1,6.533551216E-1,1.775260399E0
2.587838552E2,-1.881598234E0,2.202672958E-1,1.027159929E0,2.154991210E0
2.587938650E2,-1.959367514E0,1.511955261E-1,1.403365016E0,2.414832191E0
2.588038748E2,-1.777609825E0,1.374940872E-1,1.701167703E0,2.464299671E0
2.588138540E2,-1.539972186E0,1.357965469E-1,1.847654223E0,2.409103810E0
2.588238637E2,-1.288770437E0,9.308338165E-2,1.753395557E0,2.178070186E0
2.588338736E2,-1.045160055E0,7.300376892E-3,1.500871658E0,1.828941927E0
2.588438832E2,-6.567431092E-1,-1.098928452E-1,1.065243483E0,1.256237090E0
2.588538626E2,-2.240159810E-1,-2.113323212E-1,5.784366131E-1,6.553117007E-1
2.588638723E2,2.197400630E-1,-1.763029099E-1,1.919918060E-1,3.409241336E-1
2.588738820E2,5.754806399E-1,-6.377983093E-2,3.084111214E-2,5.798249805E-1
2.588838613E2,6.819083691E-1,7.733345032E-2,1.160969734E-1,6.960301671E-1
2.588938711E2,5.674399734E-1,1.180553436E-1,3.242499828E-1,6.641259210E-1
2.589038807E2,4.464664459E-1,8.395481110E-2,3.870038986E-1,5.967853175E-1
2.589138601E2,4.571250379E-1,-9.722614288E-2,2.788577080E-1,5.442222381E-1
2.589238699E2,5.373838544E-1,-3.546075821E-1,6.396770477E-3,6.438702221E-1
2.589338795E2,6.015996933E-1,-4.939231873E-1,-2.881028652E-1,8.299913053E-1
2.589438589E2,6.592730284E-1,-5.639848709E-1,-6.192324162E-1,1.065912119E0
2.589538686E2,5.851405859E-1,-4.820928574E-1,-9.829337597E-1,1.241354826E0
2.589638783E2,4.281136394E-1,-3.650150299E-1,-1.128178835E0,1.260676304E0
2.589738576E2,2.142018527E-1,-2.642393112E-1,-9.987399578E-1,1.055076467E0
2.589838674E2,3.743307292E-2,-2.401332855E-1,-5.985772610E-1,6.460340294E-1
2.589938773E2,-1.370500773E-1,-2.806577682E-1,-7.126212120E-2,3.203588558E-1
2.590038564E2,-3.203608096E-1,-1.288642883E-1,3.245224953E-1,4.738690780E-1
2.590138662E2,-5.373926163E-1,7.960510254E-2,5.648922920E-1,7.837289697E-1
2.590238758E2,-6.452585459E-1,2.886943817E-1,6.395418644E-1,9.532664021E-1
2.590338552E2,-6.072225571E-1,2.815361023E-1,6.111891270E-1,9.063851056E-1
2.590438650E2,-4.494163990E-1,5.381870270E-2,4.308235645E-1,6.248843863E-1
2.590538748E2,-1.702836454E-1,-2.386922836E-1,1.838781834E-1,3.460949472E-1
2.590638540E2,-6.306026876E-2,-3.960227966E-1,2.908444405E-2,4.020653651E-1
2.590738637E2,-1.770059466E-1,-2.572898865E-1,3.094196320E-3,3.123119672E-1
2.590838736E2,-3.614223003E-1,7.221031189E-2,1.044266224E-1,3.830735279E-1
2.590938832E2,-4.196032882E-1,2.964162827E-1,1.770112514E-1,5.433806357E-1
2.591038625E2,-3.647336364E-1,2.584638596E-1,2.855849266E-1,5.304648363E-1
2.591138723E2,-1.840652227E-1,1.573562622E-3,3.206710815E-1,3.697464332E-1
2.591238820E2,9.725552797E-2,-3.409614563E-1,2.572989464E-1,4.380822984E-1
2.591338613E2,2.780599892E-1,-6.470613480E-1,9.091997147E-2,7.101212480E-1
2.591438711E2,3.332414925E-1,-6.444368362E-1,-2.766892910E-1,7.764700200E-1
2.591538807E2,2.749468386E-1,-3.542747498E-1,-6.669282913E-1,8.036788588E-1
2.591638600E2,1.839351654E-1,7.704353333E-2,-8.853573799E-1,9.075381762E-1
2.591738699E2,1.479050815E-1,3.320732117E-1,-8.026368618E-1,8.811211398E-1
2.591838797E2,8.599077165E-2,3.525600433E-1,-2.204203606E-1,4.245917243E-1
2.591938588E2,-3.464417532E-2,1.682090759E-1,2.636337280E-1,3.146382918E-1
2.592038686E2,-9.882789850E-2,-6.924724579E-2,5.331265926E-1,5.466132987E-1
2.592138785E2,-1.810424775E-2,-3.727817535E-1,7.095189095E-1,8.016926359E-1
2.592238576E2,1.382848620E-1,-6.100883484E-1,7.731866837E-1,9.945592711E-1
2.592338674E2,2.569220662E-1,-5.895967484E-1,7.195587158E-1,9.650896431E-1
2.592438773E2,3.107374012E-1,-4.599466324E-1,5.481343269E-1,7.801024789E-1
2.592538564E2,2.493844926E-1,-2.881059647E-1,3.126838207E-1,4.929186990E-1
2.592638662E2,1.117789969E-1,-1.995143890E-1,2.346246243E-1,3.276419538E-1
2.592738760E2,-6.909072399E-4,-1.023101807E-1,2.567682266E-1,2.764014700E-1
2.592838552E2,-6.414835155E-2,4.562282562E-2,2.276437283E-1,2.408695087E-1
2.592938650E2,-2.893734723E-2,2.501420975E-1,7.162022591E-2,2.617974327E-1
2.593038748E2,1.738950610E-3,4.108238220E-1,-1.983535290E-1,4.562053914E-1
2.593138540E2,-3.687894344E-2,5.971212387E-1,-5.317459106E-1,8.004171061E-1
2.593238637E2,-8.260346949E-2,7.386732101E-1,-8.503282070E-1,1.129388996E0
2.593338736E2,-6.289572269E-2,8.451795578E-1,-1.000429630E0,1.311161242E0
2.593438832E2,-8.137427270E-3,8.015508652E-1,-8.957757950E-1,1.202066671E0
2.593538626E2,8.776611090E-2,7.425994873E-1,-6.003372669E-1,9.589378097E-1
2.593638723E2,1.101882160E-1,7.469263077E-1,-2.565593719E-1,7.974102228E-1
2.593738820E2,5.374357104E-2,7.621984482E-1,1.151208878E-1,7.727144781E-1
2.593838613E2,-6.646452844E-2,7.197027206E-1,3.756806850E-1,8.145707561E-1
2.593938711E2,-1.639382243E-1,6.868410110E-1,6.076402664E-1,9.315862865E-1
2.594038807E2,-3.504965603E-1,7.465791702E-1,8.634989262E-1,1.194093251E0
2.594138601E2,-5.172505975E-1,9.132308960E-1,1.035323858E0,1.474257217E0
2.594238699E2,-6.467642784E-1,1.081986427E0,1.191747308E0,1.734721968E0
2.594338795E2,-6.693069339E-1,1.073846817E0,1.135842443E0,1.700369611E0
2.594438589E2,-4.445693493E-1,8.432455063E-1,1.087713718E0,1.446314635E0
2.594538686E2,-2.014428973E-1,4.723520279E-1,1.074088573E0,1.190530110E0
2.594638783E2,2.485679090E-2,6.907463074E-2,1.106881618E0,1.109313338E0
2.594738576E2,2.344242632E-1,-2.732963562E-1,1.147553325E0,1.202715372E0
2.594838674E2,4.258547425E-1,-4.775485992E-1,1.157274365E0,1.322380007E0
2.594938773E2,7.307853699E-1,-5.780267715E-1,1.076327324E0,1.423602021E0
2.595038564E2,1.102870822E0,-6.616125107E-1,9.362444878E-1,1.590788768E0
2.595138662E2,1.418102503E0,-7.468729019E-1,7.027218342E-1,1.750043376E0
2.595238758E2,1.535330296E0,-7.715501785E-1,3.898379803E-1,1.761959831E0
2.595338552E2,1.450182080E0,-7.525920868E-1,-4.866695404E-2,1.634561528E0
2.595438650E2,1.245923042E0,-6.954364777E-1,-5.455553532E-1,1.527608184E0
2.595538748E2,8.811638355E-1,-6.150588989E-1,-9.711389542E-1,1.448398434E0
2.595638540E2,6.510273814E-1,-6.710767746E-1,-1.155425549E0,1.486334043E0
2.595738637E2,5.468037128E-1,-8.690824509E-1,-1.083908796E0,1.493036130E0
2.595838736E2,4.647862315E-1,-1.089948654E0,-8.586394787E-1,1.463309969E0
2.595938832E2,3.455308974E-1,-1.207105637E0,-6.335728168E-1,1.406381930E0
2.596038625E2,6.104191393E-2,-1.124833107E0,-5.355787277E-1,1.247325221E0
2.596138723E2,-2.173005491E-1,-9.721002579E-1,-4.941933155E-1,1.111946704E0
2.596238820E2,-4.519372880E-1,-8.490371704E-1,-4.220068455E-1,1.050333855E0
2.596338613E2,-5.835822821E-1,-8.652410507E-1,-2.624728680E-1,1.076151645E0
2.596438711E2,-5.520575643E-1,-9.317464828E-1,-1.893432140E-1,1.099440728E0
2.596538807E2,-4.750985205E-1,-9.345455170E-1,-1.495358944E-1,1.058987682E0
2.596638600E2,-3.168256283E-1,-8.843927383E-1,-2.972512245E-1,9.853361278E-1
2.596738699E2,-5.518193543E-2,-7.187328339E-1,-5.021994114E-1,8.785363859E-1
2.596838797E2,2.242632210E-1,-5.301647186E-1,-5.379278660E-1,7.878673811E-1
2.596938588E2,5.395910144E-1,-3.999853134E-1,-4.655141830E-1,8.172210034E-1
2.597038686E2,8.442318439E-1,-3.412446976E-1,-3.271050453E-1,9.675603654E-1
2.597138785E2,1.032531261E0,-4.925975800E-1,-1.723647118E-1,1.156928163E0
2.597238576E2,1.054017305E0,-6.945276260E-1,-4.700660706E-2,1.263143192E0
2.597338674E2,8.903227448E-1,-8.865699768E-1,2.419614792E-2,1.256688652E0
2.597438773E2,5.817524195E-1,-9.367332458E-1,-3.474712372E-3,1.102686322E0
2.597538564E2,3.885452747E-1,-8.829774857E-1,-1.437649727E-1,9.753384223E-1
2.597638662E2,2.038625330E-1,-7.228975296E-1,-3.297786713E-1,8.203016169E-1
2.597738758E2,5.173119903E-2,-4.277782440E-1,-5.401539803E-1,6.909679192E-1
2.597838552E2,-1.018187478E-1,1.616954803E-2,-8.048920631E-1,8.114676488E-1
2.597938650E2,-1.398186684E-1,4.266843796E-1,-9.954009056E-1,1.091985248E0
2.598038748E2,-1.106652021E-1,7.364540100E-1,-1.162550926E0,1.380628825E0
2.598138540E2,-4.732829332E-2,9.548082352E-1,-1.077509403E0,1.440460082E0
2.598238637E2,8.533418179E-3,8.945837021E-1,-8.589429855E-1,1.240216058E0
2.598338736E2,-4.816386104E-2,6.523942947E-1,-4.945774078E-1,8.200883402E-1
2.598438832E2,-2.230634838E-1,4.166755676E-1,-6.394433975E-2,4.769326211E-1
2.598538626E2,-4.119234085E-1,3.374700546E-1,3.523836136E-1,6.385461169E-1
2.598638723E2,-5.899304748E-1,3.283662796E-1,7.145774364E-1,9.830886488E-1
2.598738820E2,-5.734604001E-1,3.402767181E-1,9.915590286E-1,1.194920241E0
2.598838613E2,-3.576245308E-1,1.641311646E-1,1.200616598E0,1.263453426E0
2.598938711E2,-1.823803186E-1,-1.247892380E-1,1.346252918E0,1.364269715E0
2.599038807E2,-1.254061013E-1,-4.125776291E-1,1.419485569E0,1.483538429E0
2.599138601E2,-1.519979089E-1,-5.935325623E-1,1.373518944E0,1.503974254E0
2.599238699E2,-1.508997381E-1,-6.506948471E-1,1.273608685E0,1.438142412E0
2.599338795E2,-4.459217191E-2,-6.133794785E-1,9.520184994E-1,1.133385226E0
2.599438589E2,1.158532500E-1,-4.776964188E-1,6.362204552E-1,8.039852683E-1
2.599538686E2,2.566080391E-1,-2.404117584E-1,2.802636623E-1,4.496590039E-1
2.599638783E2,4.240621626E-1,-4.699420929E-2,-1.703143120E-2,4.269979428E-1
2.599738576E2,6.506410837E-1,3.159904480E-2,-1.555523872E-1,6.697229760E-1
2.599838674E2,6.675266027E-1,3.377437592E-2,-1.803166866E-1,6.922763764E-1
2.599938773E2,5.384837389E-1,-1.249313354E-4,-7.518267632E-2,5.437068948E-1
2.600038564E2,3.943687081E-1,-7.402420044E-2,3.834462166E-2,4.030838253E-1
2.600138662E2,3.256515265E-1,-8.939552307E-2,5.281567574E-2,3.418039962E-1
2.600238758E2,2.315029502E-1,2.256870270E-2,-2.747035027E-2,2.342169559E-1
2.600338552E2,1.756400466E-1,1.703519821E-1,-6.947851181E-2,2.543550420E-1
2.600438650E2,1.042285562E-1,3.700723648E-1,9.265184402E-3,3.845815788E-1
2.600538748E2,-1.817208529E-2,4.779739380E-1,1.558740139E-1,5.030765531E-1
2.600638540E2,-1.827756166E-1,5.404949188E-1,3.055074215E-1,6.472066655E-1
2.600738637E2,-3.211936057E-1,5.681772232E-1,3.909640312E-1,7.608176937E-1
2.600838736E2,-5.277876258E-1,5.522394180E-1,3.925831318E-1,8.588653376E-1
2.600938832E2,-5.955166221E-1,4.870300293E-1,2.620463371E-1,8.127155587E-1
2.601038625E2,-5.464196801E-1,4.989700317E-1,1.119301319E-1,7.483808615E-1
2.601138723E2,-3.924699128E-1,5.083265305E-1,-5.273532867E-2,6.443675262E-1
2.601238820E2,-1.969502717E-1,4.769248962E-1,-1.571533680E-1,5.393922017E-1
2.601338613E2,-4.561406374E-2,4.058542252E-1,-2.422654629E-1,4.748587678E-1
2.601438711E2,-1.874211431E-2,3.016510010E-1,-2.234480381E-1,3.758638304E-1
2.601538807E2,-1.203510165E-1,1.925001144E-1,-8.525633812E-2,2.425062977E-1
2.601638600E2,-3.092749119E-1,9.965896606E-4,2.876391411E-1,4.223603199E-1
2.601738699E2,-2.820344567E-1,-4.210615158E-1,7.821681499E-1,9.319995975E-1
2.601838797E2,-3.302428722E-1,-9.147758484E-1,1.384802818E0,1.692203904E0
2.601938588E2,-7.330404520E-1,-9.507360458E-1,2.072040558E0,2.394702363E0
2.602038686E2,-1.354309440E0,-3.921518326E-1,2.365933180E0,2.754192609E0
2.602138785E2,-1.884917378E0,4.380722046E-1,1.864269972E0,2.687065929E0
2.602238576E2,-2.146142244E0,1.302243233E0,9.111502171E-1,2.670572727E0
2.602338674E2,-1.997905254E0,1.860406876E0,9.773802757E-2,2.731719581E0
2.602438773E2,-1.628371000E0,2.054129601E0,-1.352007389E-1,2.624751373E0
2.602538564E2,-1.333269954E0,2.140014648E0,-8.629965782E-2,2.522839491E0
2.602638662E2,-1.175264001E0,1.946200371E0,-8.277320862E-2,2.275036870E0
2.602738760E2,-8.263210654E-1,1.175758362E0,8.607888222E-2,1.439661003E0
2.602838552E2,-4.214078486E-1,3.711614609E-1,4.120085239E-1,6.964886422E-1
2.602938650E2,-1.809206307E-1,-2.096939087E-1,7.464370728E-1,7.961608591E-1
2.603038748E2,-1.683352888E-1,-4.335031509E-1,9.746885300E-1,1.079944203E0
2.603138540E2,-2.474696040E-1,-3.305759430E-1,1.087481737E0,1.163244681E0
2.603238637E2,-3.787371516E-1,-1.341753006E-1,1.051834106E0,1.125966176E0
2.603338736E2,-5.114709735E-1,9.544372559E-3,8.094050884E-1,9.575125320E-1
2.603438832E2,-5.045279860E-1,-3.276729584E-2,4.341664314E-1,6.664252956E-1
2.603538626E2,-2.984507680E-1,-2.476110458E-1,9.860038757E-2,4.001326372E-1
2.603638723E2,5.885668099E-2,-5.237131119E-1,-1.671855450E-1,5.528928819E-1
2.603738820E2,5.746902227E-1,-7.759561539E-1,-2.774720192E-1,1.004672845E0
2.603838613E2,1.102199316E0,-9.423933029E-1,-3.264276981E-1,1.486439878E0
2.603938711E2,1.328580260E0,-9.204769135E-1,-2.219078541E-1,1.631455287E0
2.604038807E2,1.192737460E0,-6.238298416E-1,1.973366737E-2,1.346170768E0
2.604138601E2,7.327429056E-1,-1.769866943E-1,1.060495377E-1,7.612377816E-1
2.604238699E2,1.406979263E-1,1.353740692E-1,7.339191437E-2,2.085867162E-1
2.604338795E2,-2.456108332E-1,2.274608612E-1,9.036421776E-2,3.467402725E-1
2.604438589E2,-5.657330155E-1,1.809930801E-1,1.435537338E-1,6.110810212E-1
2.604538686E2,-9.161170721E-1,2.448978424E-1,1.371138096E-1,9.581469824E-1
2.604638783E2,-1.254812121E0,4.714775085E-1,1.227169037E-1,1.346069812E0
2.604738576E2,-1.380683541E0,6.916847229E-1,1.514751911E-1,1.551663472E0
2.604838674E2,-1.223602295E0,8.176317215E-1,1.899030209E-1,1.483842096E0
2.604938773E2,-7.517615557E-1,7.662353516E-1,2.526299953E-1,1.102761971E0
2.605038564E2,-3.002036214E-1,5.335893631E-1,2.873034477E-1,6.763010378E-1
2.605138662E2,4.075735807E-3,3.093843460E-1,2.280976772E-1,3.844006185E-1
2.605238758E2,1.990270764E-1,8.882904053E-2,1.224346161E-1,2.499852211E-1
2.605338552E2,2.942214310E-1,-7.804775238E-2,-4.739832878E-2,3.080654211E-1
2.605438650E2,3.834139407E-1,-1.175317764E-1,-1.704049110E-1,4.357267516E-1
2.605538748E2,4.234098494E-1,-1.094017029E-1,-1.769983768E-1,4.717764922E-1
2.605638540E2,4.210396111E-1,-1.070184708E-1,-2.132868767E-2,4.349508249E-1
2.605738637E2,3.485514224E-1,-9.630870819E-2,2.471249104E-1,4.379887928E-1
2.605838736E2,2.951538861E-1,-1.423645020E-1,4.178137779E-1,5.309913567E-1
2.605938832E2,2.337826192E-1,-2.019224167E-1,4.349563122E-1,5.334922389E-1
2.606038625E2,2.025070190E-1,-2.306776047E-1,2.971787453E-1,4.272428545E-1
2.606138723E2,1.621000469E-1,-1.595306396E-1,5.649280548E-2,2.343456576E-1
2.606238820E2,1.388663352E-1,-6.503105164E-2,-1.714916229E-1,2.300484154E-1
2.606338613E2,3.694573045E-2,-8.193016052E-3,-3.735189438E-1,3.754311040E-1
2.606438711E2,-3.415302932E-2,8.333206177E-3,-5.452508926E-1,5.463830229E-1
2.606538807E2,-3.062938154E-2,-8.474826813E-2,-5.740966797E-1,5.811259980E-1
2.606638600E2,4.112374783E-2,-1.570501328E-1,-4.627168179E-1,4.903700239E-1
2.606738699E2,1.284482479E-1,-1.658668518E-1,-2.756612301E-1,3.464099864E-1
2.606838797E2,1.765488386E-1,-1.450176239E-1,-8.091688156E-2,2.423781042E-1
2.606938588E2,2.454118133E-1,-1.058435440E-1,-4.424405098E-2,2.709009966E-1
2.607038687E2,3.376682103E-1,-9.783458710E-2,-1.009869576E-2,3.517007397E-1
2.607138785E2,4.458678961E-1,-8.239555359E-2,-1.354169846E-2,4.536194282E-1
2.607238577E2,5.445486307E-1,-8.342838287E-2,3.165888786E-2,5.518113731E-1
2.607338674E2,5.721400976E-1,-8.896160126E-2,4.884743690E-2,5.810718801E-1
2.607438773E2,5.039761066E-1,-7.741260529E-2,4.764080048E-2,5.121076775E-1
2.607538564E2,3.635378480E-1,-7.987403870E-2,3.772449493E-2,3.741159800E-1
2.607638662E2,2.847267687E-1,-1.009426117E-1,5.087447166E-2,3.063445047E-1
2.607738760E2,2.618148327E-1,-1.400499344E-1,8.407926559E-2,3.085940920E-1
2.607838552E2,2.234781981E-1,-1.233348846E-1,8.595037460E-2,2.693352292E-1
2.607938650E2,2.062742859E-1,-9.641361237E-2,-1.420259476E-3,2.276986667E-1
2.608038748E2,2.605744600E-1,-4.052829742E-2,-6.671023369E-2,2.720144250E-1
2.608138540E2,3.165132105E-1,-3.999900818E-2,-5.412435532E-2,3.235892133E-1
2.608238637E2,3.554562330E-1,-2.588939667E-2,-8.327245712E-3,3.564950736E-1
2.608338736E2,3.351098001E-1,-7.037639618E-2,1.055641174E-1,3.583227570E-1
2.608438834E2,2.519672215E-1,-1.207962036E-1,2.732238770E-1,3.908074852E-1
2.608538626E2,1.660229266E-1,-1.577529907E-1,4.236102104E-1,4.815550110E-1
2.608638723E2,1.579813659E-1,-1.689252853E-1,4.691867828E-1,5.230966461E-1
2.608738820E2,2.025038004E-1,-1.541833878E-1,4.988353252E-1,5.600151676E-1
2.608838613E2,3.014891148E-1,-1.685743332E-1,4.885895252E-1,5.983583511E-1
2.608938711E2,3.039420247E-1,-1.284523010E-1,5.456442833E-1,6.376585543E-1
2.609038807E2,2.773004174E-1,-1.414356232E-1,5.722064972E-1,6.513983669E-1
2.609138601E2,2.738423645E-1,-1.594219208E-1,6.215667725E-1,6.976748828E-1
2.609238699E2,2.403260171E-1,-1.886272430E-1,6.096224785E-1,6.818917785E-1
2.609338797E2,2.114334106E-1,-1.976165771E-1,4.884755611E-1,5.677717610E-1
2.609438589E2,2.073841095E-1,-2.123537064E-1,2.116510868E-1,3.645523941E-1
2.609538687E2,2.020219862E-1,-1.875715256E-1,-1.137735844E-1,2.982287522E-1
2.609638783E2,2.114487588E-1,-8.330154419E-2,-3.251140118E-1,3.966722142E-1
2.609738577E2,3.168238997E-1,7.789039612E-2,-4.593136311E-1,5.633944523E-1
2.609838675E2,4.708531797E-1,2.330980301E-1,-5.375871658E-1,7.516896762E-1
2.609938773E2,4.455531240E-1,3.400802612E-1,-5.145974159E-1,7.609091081E-1
2.610038564E2,3.238016367E-1,3.848476410E-1,-4.420452118E-1,6.695962783E-1
2.610138662E2,9.530961514E-2,3.328628540E-1,-2.662889957E-1,4.367967852E-1
2.610238758E2,-1.535409093E-1,2.366476059E-1,5.184197426E-2,2.868178699E-1
2.610338552E2,-3.029172421E-1,1.719980240E-1,3.964519501E-1,5.277464585E-1
2.610438650E2,-3.083909750E-1,1.012363434E-1,7.164421082E-1,7.865386736E-1
2.610538748E2,-2.129120827E-1,1.036882401E-1,9.958863258E-1,1.023656378E0
2.610638540E2,-2.233427763E-2,2.163000107E-1,1.020636082E0,1.043543255E0
2.610738637E2,1.390910745E-1,3.212757111E-1,6.832771301E-1,7.677447793E-1
2.610838736E2,2.030528188E-1,4.329357147E-1,1.470823288E-1,5.002969036E-1
2.610938832E2,1.482636929E-1,5.193834305E-1,-2.695584297E-1,6.036580303E-1
2.611038625E2,-5.793577433E-2,3.951368332E-1,-2.933290005E-1,4.955114261E-1
2.611138723E2,-2.661509812E-1,1.765985489E-1,2.494335175E-3,3.194207475E-1
2.611238820E2,-4.225901961E-1,-1.171607971E-1,3.736159801E-1,5.761059164E-1
2.611338613E2,-5.257507563E-1,-3.189649582E-1,5.621570349E-1,8.331704712E-1
2.611438711E2,-5.337690711E-1,-4.440469742E-1,4.994817972E-1,8.553181878E-1
2.611538807E2,-4.260944128E-1,-4.860744476E-1,1.303853989E-1,6.594127459E-1
2.611638601E2,-3.151530027E-1,-4.896030426E-1,-3.364310265E-1,6.724718507E-1
2.611738699E2,-1.414873302E-1,-4.624471664E-1,-8.215675354E-1,9.533358598E-1
2.611838795E2,3.625845909E-2,-4.078474045E-1,-1.082120419E0,1.156995584E0
2.611938588E2,2.004629970E-1,-3.629808426E-1,-1.166531563E0,1.238037315E0
2.612038687E2,3.626598716E-1,-2.950048447E-1,-1.108786821E0,1.203311371E0
2.612138785E2,5.579180121E-1,-2.066164017E-1,-9.773616791E-1,1.144202210E0
2.612238577E2,7.300916314E-1,-1.460599899E-1,-9.225120544E-1,1.185493906E0
2.612338674E2,7.375229597E-1,3.608417511E-2,-4.859414101E-1,8.839577127E-1
2.612438773E2,8.964082003E-1,1.885261536E-1,-4.887113571E-1,1.038233385E0
2.612538564E2,9.246847034E-1,3.294000626E-1,-3.384561539E-1,1.038315352E0
2.612638662E2,8.210638762E-1,3.405942917E-1,1.006410122E-1,8.945831284E-1
2.612738760E2,6.092579365E-1,2.390251160E-1,7.039959431E-1,9.612172112E-1
2.612838552E2,4.142107964E-1,-1.234245300E-2,1.241957784E0,1.309267756E0
2.612938650E2,2.691083550E-1,-3.988189697E-1,1.544091463E0,1.617310831E0
2.613038748E2,1.494265795E-1,-6.678142548E-1,1.476000786E0,1.626924246E0
